id_palabra,"Palabra","id_cronista","id_texto","cita","pagina","lengua","propuesta","nota","enlace"
30097,"Puna","30","T30259","y el Molina se vino a la isla de la <b>Puna</b> al qual tenian los <i>indios</i> por su <i>capitan</i> contra los <i>chonos</i>, y los de <i>Tumbez</i>, y un mes antes que nosotros llegasemos le avian muerto los <i>chonos</i> en la mar pescando. Sintieronlo mucho los de la <b>Puna</b> su muerte, y estos <i>indios</i> de la <b>Puna</b> tenían tomados a los <i>indios</i> de <i>Tumbez</i> tres <i>idolos</i> de oro del tamaño cada uno como un muchacho de tres años, y tenia mas de 600 <i>esclavos</i> de los <i>indios</i> de <i>Tumbez</i> entre hombres y <i>mugeres</i>, y el governador embio a llamar a los <i>señores</i> de <i>Tumbez</i>, y venidos los hizo amigos con los de la isla, e hiçoles restituir los <i>idolos</i> de oro, y los <i>esclavos</i> que les avian tomado, y los llevaron a su tierra","280v.-281","","","","sin datos"
30097,"Puna","30","T30260","luego partio de la <b>Puna</b> el gobernador con toda la gente en dos navios, y llegamos a <i>Tumbez</i>, y hallamos los <i>indios</i> alzados, y se asento el real junto a la <i>fortaleza</i> de <i>Tumbez</i>, y a pocos dias embio el governador al capitan Soto a hacer guerra a los <i>indios</i> de <i>Tumbez</i> que estavan en un fuerte rio arriva; yo fui con él, y cercamos los <i>indios</i> como veinte leguas de <i>Tumbez</i>, y estando cercados, <i>Cacalame</i> que hera el <i>señor</i> de todos ellos se vino de paz con la gente, y bolvimos a <i>Tumbez</i>, y el governador en nombre de Su Magestad los perdonó a todos, y estando alli vinieron otros 20 hombres de <i>Nicaragua</i>, y con ellos fray Tedoco frayle Francisco que agora esta en <i>Quito</i>.","281v.","","","","sin datos"
30098,"Quito","30","T30261","luego partio de la <i>Puna</i> el gobernador con toda la gente en dos navios, y llegamos a <i>Tumbez</i>, y hallamos los <i>indios</i> alzados, y se asento el real junto a la <i>fortaleza</i> de <i>Tumbez</i>, y a pocos dias embio el governador al capitan Soto a hacer guerra a los <i>indios</i> de <i>Tumbez</i> que estavan en un fuerte rio arriva; yo fui con él, y cercamos los <i>indios</i> como veinte leguas de <i>Tumbez</i>, y estando cercados, <i>Cacalame</i> que hera el <i>señor</i> de todos ellos se vino de paz con la gente, y bolvimos a <i>Tumbez</i>, y el governador en nombre de Su Magestad los perdonó a todos, y estando alli vinieron otros 20 hombres de <i>Nicaragua</i>, y con ellos fray Tedoco frayle Francisco que agora esta en <b>Quito</b>.","281v.","","","","sin datos"
30098,"Quito","30","T30262","siguiose el alcance de los <i>indios</i> aquella tarde mas de media legua, metiose a <i>Atabalipa</i> en la <i>fortaleza</i>, y preguntava si a el si le avían de matar, y le dijeron que no, porque los christianos con aquel ímpetu matavan, mas que despues no, y le hicieron entender que el se iria a <b>Quito</b> a la tierra, que su padre le dejó, y por esto mandó mandó un lleno de oro, y ansí envió a esta ciudad desde <i>Caxamalca</i> por ello, y se lo llevaron, y despues que tuvo dado el oro, dixeron que hacia gente en el rio de Lavanto, y que alli la juntava para matar a los christianos; y el governador envió a Soto al rio de Lavanto para ver si era verdad, yo fui con el, y no avia tal, sino como los <i>indios</i> <i>xauxa</i> eran enemigos de <i>Atabalipa</i> le levantaban esto.","286v.","","","","sin datos"
30099,"Quiximis","30","T30263","de allí fuimos caminando hasta los rios de los <b>Quiximis</b>, adonde se hicieron balsas para pasarlos, y estando alli con harto trabajo de comida, y agua dulce, porque los rios tenian muy arriba el agua dulce","276 - 276v.","","","","sin datos"
30100,"ropa de la tierra","30","T30264","Llegamos a <i>Caña</i>, que es una población grande, y de mucha comida, y <b>ropa de la tierra</b>, que avia silos llenos della","283","","","","sin datos"
30101,"sacerdote","30","T30265","en las <i>casas del sol</i> entramos y dixo <i>Villaoma</i>, que era a manera de <b>sacerdote</b> en su ley, como entrais aqui vosotros, que el que aqui ha de entrar ha de ayunar un año primero, y ha de entrar cargado con una carga, y descalzo; y sin hacer caso de lo que dijo entramos dentro.","290","","","","sin datos"
30102,"señor/señora/señores","30","T30266","y el governador con toda la gente que quedaba, se fue por la bahía arriba hasta dar en un <i>pueblo</i>, que se dice <i>Tocagua</i>, y de allí pasó adelante a un <i>pueblo</i> en la misma <i>provincia</i> de Puerto Viejo, que era <b>señora</b> del una viuda rica. ","278v.","","","","sin datos"
30102,"señor/señora/señores","30","T30267","y de allí venimos al paso de <i>Guaynacaba</i> y decian ansí, porque por allí entró <i>Guaynacava</i> quando conquisto la isla de la <i>Puna</i>, y allí salió el <b>señor</b> de la isla que se decía <i>Tumbala</i> con mucha gente, y balsas, y nos recivió con grandes fiestas, y regocijos","279v.-280","","","","sin datos"
30102,"señor/señora/señores","30","T30268","dijo el governador a Sebastian de Benalcazar, no me parece bien tantas fiestas; y así mandó que se quedasen con el en tierra el <b>señor</b> de la isla, con otros <b>señores</b> de la isla, y que en otro <i>camino</i> irian","280","","","","sin datos"
30102,"señor/señora/señores","30","T30269","y el Molina se vino a la isla de la <i>Puna</i> al qual tenian los <i>indios</i> por su <i>capitan</i> contra los <i>chonos</i>, y los de <i>Tumbez</i>, y un mes antes que nosotros llegasemos le avian muerto los <i>chonos</i> en la mar pescando. Sintieronlo mucho los de la <i>Puna</i> su muerte, y estos <i>indios</i> de la <i>Puna</i> tenían tomados a los <i>indios</i> de <i>Tumbez</i> tres <i>idolos</i> de oro del tamaño cada uno como un muchacho de tres años, y tenia mas de 600 <i>esclavos</i> de los <i>indios</i> de <i>Tumbez</i> entre hombres y <i>mugeres</i>, y el governador embio a llamar a los <b>señores</b> de <i>Tumbez</i>, y venidos los hizo amigos con los de la isla, e hiçoles restituir los <i>idolos</i> de oro, y los <i>esclavos</i> que les avian tomado, y los llevaron a su tierra","280v.-281","","","","sin datos"
30102,"señor/señora/señores","30","T30270","luego partio de la <i>Puna</i> el gobernador con toda la gente en dos navios, y llegamos a <i>Tumbez</i>, y hallamos los <i>indios</i> alzados, y se asento el real junto a la <i>fortaleza</i> de <i>Tumbez</i>, y a pocos dias embio el governador al capitan Soto a hacer guerra a los <i>indios</i> de <i>Tumbez</i> que estavan en un fuerte rio arriva; yo fui con él, y cercamos los <i>indios</i> como veinte leguas de <i>Tumbez</i>, y estando cercados, <i>Cacalame</i> que hera el <b>señor</b> de todos ellos se vino de paz con la gente, y bolvimos a <i>Tumbez</i>, y el governador en nombre de Su Magestad los perdonó a todos, y estando alli vinieron otros 20 hombres de <i>Nicaragua</i>, y con ellos fray Tedoco frayle Francisco que agora esta en <i>Quito</i>.","281v.","","","","sin datos"
30102,"señor/señora/señores","30","T30271","y ellos eran mas de quarenta mil <i>indios de guerra</i>, y entre ellos muchos <b>señores</b>. ","285v.","","","","sin datos"
30103,"señores principales","30","T30272","y alli concertaron con <i>Atabalipa</i> que vendría otro dia que era sábado a <i>Caxamalca</i>: tenia en torno del asiento adonde estava mas de quarenta mil <i>indios de guerra</i> en sus esquadrones, y muchos <b>señores principales</b> de toda la tierra","284v.","","","","sin datos"
30104,"tallan","30","T30273","y entonces el governador envió otro presente a <i>Atabalipa</i> con un <i>indio</i> <b>tallan</b>, que se llamaba <i>Guachapuro</i>","283v.","","","","sin datos"
30104,"tallan","30","T30274","Yo fui con el, y llegados, estava el capitan Soto con la gente que avia llevado, y dijole Hernando Pizarro, que hace vuestra merced y el respondió aquí me tienen diciendo ya sale <i>Atabalipa</i> que estava metido en su aposento, y no sale; dijo Hernando Pizarro a la <i>lengua</i> dile que salga, y volvió el <i>mensagero</i>, y dixo que espereis que luego saldrá, y entonces dijo Hernando Pizarro, decidle al perro que salga luego, y un <i>inga</i> que avía ido a <i>Maxicavilca</i> por espia en habito de <b>tallan</b>, a quien Hernando Pizarro no entendiendo que era espia de <i>Atabalipa</i> le dio con un <i>duho</i> que le descalabró entró, y dixo a <i>Atabalipa</i>, salga luego que está aqui aquel mal hombre que me descalabro en <i>Maxicavilca</i>, y entonces salió <i>Atabalipa</i> con dos vasos de oro pequeños, llenos de <i>chicha</i>, y dióle uno a Hernando Pizarro, y el otro bebió el, y luego tomó dos vasos de plata, y el uno dio alcapitan Soto, y el otro bebió el, y entonces le dijo Hernando Pizarro a la <i>lengua</i>, dile a <i>Atabalipa</i>, que de mi alcapitan Soto no hay diferencia, que ambos somos <i>capitanes</i> del rey, y por hacer lo que el rey nos manda dejamos nuestras tierras, y venimos a hacerles entender las cosas de la fe","284 - 284v.","","","","sin datos"
30105,"Tangarara","30","T30275","en esta entrada mataron los <i>indios</i> a un Juan de Sandoval de Estremadura, mancero, no le mató el <i>cacique</i> de <i>Pohechos</i>, ni su gente, sino otros <i>indios</i> adonde el se desvio a rranchear; de este <i>pueblo</i> de <i>Pohechos</i> venimos a <b>Tangarara</b> adonde el governador poblo un <i>pueblo</i> de españoles, y dejandole poblado embio al capitan Venalcacar a hacer un castigo en aquellos <i>indios</i> que mataron a Sandoval. ","282","","","","sin datos"
30106,"Tarama","30","T30276","Estava la gente de guerra de los <i>indios</i> en <i>Vilcacanga</i> una legua mas acá de  <i>Limatambo</i>, y aquel dia vinieron dos <i>indios de los de guerra</i>, que eran del esquadron de <b>Tarama</b> de parte de su <i>cacique</i>, que queria su <i>cacique</i> venír a servir a los christianos con trescientos <i>indios de guerra</i> que el tenia en lo alto de la sierra, y dijeron que era por diferencia que tuvo con los <i>capitanes</i> de <i>Atabalipa</i>, y huvo pareceres que venian por espias, y en efecto no lo eran segun despues parescio, y el capitan los mando cortar y los envió ansí.","288v.","","","","sin datos"
30107,"Tocagua","30","T30277","y el governador con toda la gente que quedaba, se fue por la bahía arriba hasta dar en un <i>pueblo</i>, que se dice <b>Tocagua</b>, y de allí pasó adelante a un <i>pueblo</i> en la misma <i>provincia</i> de Puerto Viejo, que era <i>señora</i> del una viuda rica. ","278v.","","","","sin datos"
30108,"Tucu","30","T30278","Desembarcamos en un <i>pueblo</i> que dice el <b>Tucu</b>, y el estrecho tenia legua y media de travesia, y de allí atravesamos la isla, a un <i>pueblo</i> que se dice el Estero, y en aquel <i>pueblo</i> hallamos una cruz alta, y un crucifixo pintado en una puerta, y una campanilla colgada; tuvose por milagro, y luego salieron de la casa mas de treinta muchachos, y muchachas diciendo loado sea Jesuchristo Molina, Molina y esto fue que quando el primer descubrimiento se lo quedaron al governador dos españoles en el puerto de <i>Payta</i>, el uno que se llamava Molina y el otro Gines a quien mataron los <i>indios</i> en un <i>pueblo</i> que se decía <i>Cinto</i>, porque miro a una muger de un <i>cacique</i>","280-280v.","","","","sin datos"
30109,"Tumbala","30","T30279","y de allí venimos al paso de <i>Guaynacaba</i> y decian ansí, porque por allí entró <i>Guaynacava</i> quando conquisto la isla de la <i>Puna</i>, y allí salió el <i>señor</i> de la isla que se decía <b>Tumbala</b> con mucha gente, y balsas, y nos recivió con grandes fiestas, y regocijos y trahia que en yendo en la mitad del estrecho la gente en las balsas, desatasen las ligaduras, y que allí muriésemos todos, excepto la balsa en que el <i>señor</i> de la isla iba","279v.-280","","","","sin datos"
30110,"Tumbez","30","T30280","y el Molina se vino a la isla de la <i>Puna</i> al qual tenian los <i>indios</i> por su <i>capitan</i> contra los <i>chonos</i>, y los de <b>Tumbez</b>, y un mes antes que nosotros llegasemos le avian muerto los <i>chonos</i> en la mar pescando. Sintieronlo mucho los de la <i>Puna</i> su muerte, y estos <i>indios</i> de la <i>Puna</i> tenían tomados a los <i>indios</i> de <b>Tumbez</b> tres <i>idolos</i> de oro del tamaño cada uno como un muchacho de tres años, y tenia mas de 600 <i>esclavos</i> de los <i>indios</i> de <b>Tumbez</b> entre hombres y <i>mugeres</i>, y el governador embio a llamar a los <i>señores</i> de <b>Tumbez</b>, y venidos los hizo amigos con los de la isla, e hiçoles restituir los <i>idolos</i> de oro, y los <i>esclavos</i> que les avian tomado, y los llevaron a su tierra","280v.-281","","","","sin datos"
30110,"Tumbez","30","T30281","en esta isla avia mucho <i>maiz</i> y venados, y <i>fruta de la tierra</i>; levantaronse los <i>indios de guerra</i>, y los dieron mucha <i>guacavaras</i>, matando algunos españoles, e hirieron a Hernando Pizarro un flechazo en una pierna, e hirieron también a otros españoles, y despues desto embio el gobernador a <b>Tumbez</b> a pedir a los <i>caziques</i> le embiasen valsas para salir de la isla, llevar el hato y pasar a <b>Tumbez</b>","281","","","","sin datos"
30110,"Tumbez","30","T30282","y llegados a la costa de <b>Tumbez</b> mataron los <i>indios</i> a los tres españoles que hivan en las tres valsas, y no mataron a Mesa, ni a Navarro porque se metieron en un estero, y los <i>indios</i> se hecharon a la mar, y los dejaron, y asi escaparon","281v.","","","","sin datos"
30110,"Tumbez","30","T30283","luego partio de la <i>Puna</i> el gobernador con toda la gente en dos navios, y llegamos a <b>Tumbez</b>, y hallamos los <i>indios</i> alzados, y se asento el real junto a la <i>fortaleza</i> de <b>Tumbez</b>, y a pocos dias embio el governador al capitan Soto a hacer guerra a los <i>indios</i> de <b>Tumbez</b> que estavan en un fuerte rio arriva; yo fui con él, y cercamos los <i>indios</i> como veinte leguas de <b>Tumbez</b>, y estando cercados, <i>Cacalame</i> que hera el <i>señor</i> de todos ellos se vino de paz con la gente, y bolvimos a <b>Tumbez</b>, y el governador en nombre de Su Magestad los perdonó a todos, y estando alli vinieron otros 20 hombres de <i>Nicaragua</i>, y con ellos fray Tedoco frayle Francisco que agora esta en <i>Quito</i>.","281v.","","","","sin datos"
30110,"Tumbez","30","T30284","De <b>Tumbez</b> fuimos por el <i>camino de la solana</i> a dar a <i>Pohechos</i> a donde estubimos algun tiempo, y alli se reveló el <i>cacique</i> de <i>Pocechos</i>, y el governador embio al <i>capitan</i> Benalcazar. Yo fui con él, aun que fuerte, y le truximos de paz, y ansi quedó en su <i>pueblo</i>","282","","","","sin datos"
30111,"Vilcacanga","30","T30285","Estava la gente de guerra de los <i>indios</i> en <b>Vilcacanga</b> una legua mas acá de  <i>Limatambo</i>, y aquel dia vinieron dos <i>indios de los de guerra</i>, que eran del esquadron de <i>Tarama</i> de parte de su <i>cacique</i>, que queria su <i>cacique</i> venír a servir a los christianos con trescientos <i>indios de guerra</i> que el tenia en lo alto de la sierra, y dijeron que era por diferencia que tuvo con los <i>capitanes</i> de <i>Atabalipa</i>, y huvo pareceres que venian por espias, y en efecto no lo eran segun despues parescio, y el capitan los mando cortar y los envió ansí.","288v.","","","","sin datos"
30112,"Vilcas","30","T30286","y caminamos hasta <b>Vilcas</b> donde estaban los <i>capitanes</i> de <i>Atabalipa</i> con mucha gente de guerra, y la gente de guerra eran idos a hacer un chaco, y dejaron en <b>Vilcas</b> los toldos, y las <i>mugeres</i>, y algunos <i>indios</i>, y nosotros nos apoderamos, y <i>señoreamos</i> de todo lo que alli avia al quarto del alva que fue quando entramos en <b>Vilcas</b>, entendiendo que no avia mas gente de la que alli avia; y ahora, de visperas como fueron avisados los <i>indios</i>, vinieron por la parte mas aspera, y dieron en nosotros, y nosotros en ellos, y los <i>indios</i> por ser la tierra tan aspera antes ganaron con nosotros que nosotros con ellos","287v.","","","","sin datos"
30112,"Vilcas","30","T30287","aunque allí se señalaron algunos españoles como fue el capitan Soto, y Rodrigo Orgoñez, y Juan Pizarro de Orellana, y Juan de Pancorvo, y otros que ganaron un alto a los <i>indios</i>, y defendieron mucho; mataron este dia los <i>indios</i> un caballo blanco de Alonso Fabuyo, fuenos forzado de nos retraer a la plaza de <b>Vilcas</b>, y aquella noche estuvimos todos en arma.","287v. - 288","","","","sin datos"
30112,"Vilcas","30","T30288","que pues que avíamos gozado de las duras, que gozasemos entrar en el <i>Cuzco</i>, sin el socorro, que atras venía, y ansi caminamos sin tener guerra con los <i>indios</i> que nos dañase, y pasamos los ríos de <b>Vilcas</b>, <i>Avancay</i>, y <i>Apocima</i>, todos a nada encima de los caballos hasta llegar a <i>Lima-tambo</i> siete leguas de esa ciudad del <i>Cuzco</i>, y alli estuvimos dos días.","288 - 288v.","","","","sin datos"
30113,"Villaoma","30","T30289","en las <i>casas del sol</i> entramos y dixo <b>Villaoma</b>, que era a manera de <i>sacerdote</i> en su ley, como entrais aqui vosotros, que el que aqui ha de entrar ha de ayunar un año primero, y ha de entrar cargado con una carga, y descalzo; y sin hacer caso de lo que dijo entramos dentro.","290","","","","sin datos"
30114,"xauxa'","30","T30290","siguiose el alcance de los <i>indios</i> aquella tarde mas de media legua, metiose a <i>Atabalipa</i> en la <i>fortaleza</i>, y preguntava si a el si le avían de matar, y le dijeron que no, porque los christianos con aquel ímpetu matavan, mas que despues no, y le hicieron entender que el se iria a <i>Quito</i> a la tierra, que su padre le dejó, y por esto mandó mandó un lleno de oro, y ansí envió a esta ciudad desde <i>Caxamalca</i> por ello, y se lo llevaron, y despues que tuvo dado el oro, dixeron que hacia gente en el rio de Lavanto, y que alli la juntava para matar a los christianos; y el governador envió a Soto al rio de Lavanto para ver si era verdad, yo fui con el, y no avia tal, sino como los <i>indios</i> <b>xauxa</b> eran enemigos de <i>Atabalipa</i> le levantaban esto.","286v.","","","","sin datos"
30115,"Xauxa","30","T30291","En este tiempo envió el gobernador a Hernando Pizarro a <i>Pachacama</i> con diez y siete hombres, yo fui con el, y de allí volvimos a <b>Xauxa</b>, y trajimos a <i>Chalcochima</i>, y volvimos a <i>Caxamalca</i>","286v. - 287","","","","sin datos"
30115,"Xauxa","30","T30292","y de ahí venimos a <i>Gualycal</i>, y de ahí a <i>Bombon</i>, todo esto sin guerra de <i>indios</i>; y de <i>Bombon</i> vino Diego de Almagro con gente a <b>Xauxa</b>, donde tuvo guerra con los <i>indios</i>","287","","","","sin datos"
30115,"Xauxa","30","T30293","y luego llegamos a <b>Xauxa</b> toda la demas gente con el governador, adonde estuvimos cierto tiempo hasta que el governador envió a Hernando de Soto con quarenta de a caballo para descubrir el <i>camino</i> para venir al <i>Cuzco</i>, yo fui con el","287 - 287v.","","","","sin datos"
30115,"Xauxa","30","T30294","y el capitan Soto entró en concejo para si esperariamos alli al governador, que ya dejava en <b>Xauxa</b> al tesorero Riquelme con la gente que allí quedo","288","","","","sin datos"
30116,"yuca","30","T30295","pasados los dos rios, que tenian un quarto de legua de ancho cada uno, hallamos muchos <i>camotes</i>, y mucha <b>yuca</b> de que hizimos mucho <i>cazabe</i>, y avia mucha fruta de <i>guayabas</i> e otras, y así se reformo mucho la gente","276v.","","","","sin datos"
30117,"Yula","30","T30296","y al medio de la cuesta salió a nosotros <i>Chilche</i>, el que al presente es <i>cacique</i> de <b>Yula</b>, y con tres <i>indios</i> <i>cañares</i>, y dijo qual es el capitán de los christianos","289v.","","","","sin datos"
